,agent_name,cumulative_regret,exp_name
169,TS (geometric grid),0.0048000000000000265,K=2
170,TS (geometric grid),0.0050000000000000044,K=2
171,TS (geometric grid),0.00880000000000003,K=2
172,TS (geometric grid),0.02300000000000002,K=2
173,TS (geometric grid),0.0043999999999999595,K=2
174,TS (geometric grid),0.017199999999999993,K=2
175,TS (geometric grid),0.0050000000000000044,K=2
176,TS (geometric grid),0.03379999999999994,K=2
177,TS (geometric grid),-0.0008000000000000229,K=2
178,TS (geometric grid),-0.01980000000000004,K=2
179,TS (geometric grid),-0.006400000000000072,K=2
180,TS (geometric grid),-0.009800000000000031,K=2
181,TS (geometric grid),0.006199999999999983,K=2
182,TS (geometric grid),-0.0050000000000000044,K=2
183,TS (geometric grid),0.0010000000000000009,K=2
184,TS (geometric grid),0.006599999999999939,K=2
185,TS (geometric grid),-0.0048000000000000265,K=2
186,TS (geometric grid),0.01100000000000001,K=2
187,TS (geometric grid),-0.0006000000000000449,K=2
188,TS (geometric grid),-0.0040000000000000036,K=2
189,TS (geometric grid),-0.0031999999999999806,K=2
190,TS (geometric grid),0.009199999999999986,K=2
191,TS (geometric grid),0.015199999999999991,K=2
192,TS (geometric grid),0.02179999999999993,K=2
193,TS (geometric grid),0.00539999999999996,K=2
194,TS (geometric grid),-0.012600000000000056,K=2
195,TS (geometric grid),0.010599999999999943,K=2
196,TS (geometric grid),-0.0046000000000000485,K=2
197,TS (geometric grid),0.007800000000000029,K=2
198,TS (geometric grid),-0.00660000000000005,K=2
199,TS (geometric grid),-0.01539999999999997,K=2
200,TS (arithmetic grid),0.0117647058823529,K=2
201,TS (arithmetic grid),0.008363345338135209,K=2
202,TS (arithmetic grid),0.01316526610644253,K=2
203,TS (arithmetic grid),0.01776710684273708,K=2
204,TS (arithmetic grid),0.0013605442176870541,K=2
205,TS (arithmetic grid),0.012765106042416985,K=2
206,TS (arithmetic grid),0.02116846738695477,K=2
207,TS (arithmetic grid),0.0025610244097639123,K=2
208,TS (arithmetic grid),0.0217687074829932,K=2
209,TS (arithmetic grid),0.018967587034813937,K=2
210,TS (arithmetic grid),0.008363345338135209,K=2
211,TS (arithmetic grid),0.010364145658263269,K=2
212,TS (arithmetic grid),0.011564625850340127,K=2
213,TS (arithmetic grid),0.005962384953981603,K=2
214,TS (arithmetic grid),0.0017607042817127105,K=2
215,TS (arithmetic grid),0.02036814725890357,K=2
216,TS (arithmetic grid),0.006562625050020032,K=2
217,TS (arithmetic grid),0.015366146458583363,K=2
218,TS (arithmetic grid),0.007963185274109663,K=2
219,TS (arithmetic grid),0.000760304121648625,K=2
220,TS (arithmetic grid),-0.0028411364545818385,K=2
221,TS (arithmetic grid),0.005162064825930401,K=2
222,TS (arithmetic grid),0.012565026010404101,K=2
223,TS (arithmetic grid),0.012965186074429758,K=2
224,TS (arithmetic grid),0.005962384953981603,K=2
225,TS (arithmetic grid),0.01836734693877551,K=2
226,TS (arithmetic grid),0.009363745498199294,K=2
227,TS (arithmetic grid),0.003361344537815114,K=2
228,TS (arithmetic grid),0.010564225690276041,K=2
229,TS (arithmetic grid),0.01316526610644253,K=2
230,TS (arithmetic grid),0.006962785114045578,K=2
231,TS (arithmetic grid),-0.008643457382953246,K=2
232,TS (arithmetic grid),0.008963585434173638,K=2
233,TS (arithmetic grid),0.0019607843137254832,K=2
234,TS (arithmetic grid),0.008163265306122436,K=2
235,TS (arithmetic grid),0.007362945178071234,K=2
236,TS (arithmetic grid),0.009963985594237723,K=2
237,TS (arithmetic grid),0.009363745498199294,K=2
238,TS (arithmetic grid),0.02577030812324932,K=2
239,TS (arithmetic grid),0.010164065626250496,K=2
240,TS (arithmetic grid),0.022168867547018745,K=2
241,TS (arithmetic grid),0.01916766706682671,K=2
242,TS (arithmetic grid),0.01776710684273708,K=2
243,TS (arithmetic grid),0.00916366546618641,K=2
244,TS (arithmetic grid),0.007563025210084007,K=2
245,TS (arithmetic grid),0.00916366546618641,K=2
246,TS (arithmetic grid),0.013565426170468187,K=2
247,TS (arithmetic grid),0.011564625850340127,K=2
248,TS (arithmetic grid),0.016766706682672994,K=2
249,TS (arithmetic grid),0.014565826330532161,K=2
250,TS (arithmetic grid),0.006162464985994376,K=2
251,TS (arithmetic grid),0.01656662665066022,K=2
252,TS (arithmetic grid),0.012164865946378556,K=2
253,TS (arithmetic grid),0.0077631052420967794,K=2
254,TS (arithmetic grid),0.00716286514605835,K=2
255,TS (arithmetic grid),0.010764305722288925,K=2
256,TS (arithmetic grid),0.01636654661864745,K=2
257,TS (arithmetic grid),0.01636654661864745,K=2
258,TS (arithmetic grid),0.005362144857943174,K=2
259,TS (arithmetic grid),0.0005602240896358524,K=2
260,TS (arithmetic grid),-0.002641056422569066,K=2
